p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.185614913411242e-17,0.32828937633476585,0.274,0.227,1.1659669144576487e-12,0,RAP1B
1.7157846397997216e-16,0.2779533304136699,0.329,0.281,6.279943360130961e-12,0,MYH9
3.1575549876111963e-16,0.29617167773200137,0.36,0.317,1.155696701015574e-11,0,GUK1
5.781408431838924e-16,0.2563383139372324,0.259,0.21,2.1160533001373645e-11,0,DCXR
1.4308388916028178e-12,0.2667714812343007,0.26,0.22,5.2370134271554734e-8,0,MORF4L1
0,0.8213690873132373,0.978,0.963,0,1,FTH1
1.4916721211325368e-286,0.5623218291351773,0.979,0.951,5.459669130557198e-282,1,MT-CYB
2.3448952898728173e-232,0.5093352159404807,0.976,0.938,8.582551250463498e-228,1,MT-CO3
4.413060061463438e-164,0.441174126376616,0.931,0.895,1.6152241130962327e-159,1,MT-ND4L
3.455405442677511e-150,0.5375064261103315,0.86,0.803,1.2647129460743958e-145,1,MT-ND3
1.2059313290453036e-139,0.32555813098550157,0.992,0.986,4.4138292574387157e-135,1,MT-CO2
5.341264944662188e-139,0.4020877132281271,0.948,0.929,1.9549563823958074e-134,1,MT-ATP6
1.867348796427065e-131,0.45581474995463545,0.876,0.836,6.8346833298027e-127,1,MT-ND1
6.879169603869777e-108,0.5049421940683176,0.793,0.734,2.517844866712377e-103,1,RPS26
4.627911637441831e-104,0.6492114245547773,0.575,0.45,1.6938619384200846e-99,1,IL7R
4.1407278528149466e-103,0.46442426274954585,0.825,0.782,1.5155478014087986e-98,1,MT-ND2
3.643030917538382e-92,0.5301917834640482,0.693,0.629,1.333385746128223e-87,1,PABPC1
2.196740986537535e-89,0.3058042976339266,0.933,0.943,8.040291684826032e-85,1,RPS3A
3.1694609845880966e-87,0.2663324867479,0.99,0.985,1.1600544149690892e-82,1,MT-CO1
8.171843533082554e-86,0.29836682279629123,0.936,0.938,2.9909764515435454e-81,1,TPT1
3.146912330435455e-85,0.3009225452882305,0.972,0.952,1.151801382062681e-80,1,TMSB4X
2.540722282128801e-74,0.3008771091792104,0.879,0.872,9.299297624819624e-70,1,RPS2
8.814271835041459e-72,0.4711320843212956,0.671,0.625,3.2261116343435246e-67,1,MT-ND5
8.4176746687992895e-63,0.3476375059992085,0.792,0.761,3.080953105527228e-58,1,SARAF
1.815526223133724e-59,0.3390402245425408,0.835,0.83,6.645007529291743e-55,1,MT-ND4
5.0244960092210575e-59,0.4220479152558845,0.663,0.635,1.8390157843349992e-54,1,RPL13A
2.679865875268734e-53,0.7396449249726658,0.373,0.298,9.808577090071093e-49,1,NR3C1
1.618484780012995e-51,0.7016861112737851,0.3,0.223,5.923816143325564e-47,1,CNOT6L
5.285090408492635e-50,0.3121598041513076,0.783,0.804,1.9343959404123892e-45,1,RPL9
5.569486595537531e-50,0.2892699699887826,0.822,0.839,2.038487788832692e-45,1,RPS16
5.071489791429108e-47,0.25912121583132475,0.855,0.872,1.8562159785609677e-42,1,RPLP2
3.2607772685975894e-46,0.6323693534487003,0.383,0.314,1.1934770880794037e-41,1,JUND
7.65389502461132e-46,0.40323155996236437,0.579,0.531,2.801402117957989e-41,1,CREM
4.76020361502982e-43,0.6740535346557102,0.358,0.297,1.7422821251370646e-38,1,TGFB1
1.0268190389322142e-39,0.2643553703525612,0.802,0.825,3.758260364395797e-35,1,RPL37
1.0679737982596923e-36,0.3460916408286403,0.826,0.839,3.9088908990103e-32,1,MTRNR2L12
1.497185798276288e-32,0.6990481062178022,0.265,0.21,5.479849740271042e-28,1,DCXR
2.817212139101467e-29,0.4554135729112656,0.425,0.384,1.031127815032528e-24,1,SPOCK2
7.447981400624616e-29,0.3046858476111858,0.678,0.702,2.7260356724426157e-24,1,RPL22
8.612867842911433e-25,0.5794467164822112,0.357,0.321,3.1523957591840134e-20,1,ANKRD12
7.764367245833547e-24,0.5335608543874617,0.397,0.373,2.8418360556475366e-19,1,FLNA
4.4863068302249864e-23,0.5617979653018876,0.286,0.24,1.6420331629306473e-18,1,GPR183
3.5451703711855397e-22,0.3055490611025875,0.591,0.584,1.2975678075576194e-17,1,PTPRC
2.5490253150158067e-21,0.3297163181318892,0.572,0.572,9.329687555489354e-17,1,CD44
8.4402410083523745e-19,0.5028279749811417,0.291,0.256,3.089212611467053e-14,1,CLEC2D
2.080391829799151e-16,0.33375927403677297,0.484,0.471,7.614442136247872e-12,1,MT-ATP8
2.854253549728947e-15,0.37502759558189736,0.46,0.449,1.0446853417362919e-10,1,CXCR4
9.91414141816586e-12,0.26452872889268386,0.534,0.548,3.628674900462886e-7,1,EEF2
6.056000314192079e-10,0.4063039602353353,0.276,0.259,2.216556674997443e-5,1,CHD2
8.231617851314951e-10,0.2829876876040891,0.495,0.522,3.012854449759785e-5,1,RPL7
1.9990435091341916e-9,0.38382302849663086,0.34,0.334,7.316699147782055e-5,1,SMCHD1
8.849455840239624e-9,0.3512092487980638,0.381,0.383,3.2389893320861047e-4,1,EML4
8.26360884002634e-8,0.3637846151665314,0.318,0.314,0.0030245634715380405,1,RPS20
1.4767049219103458e-7,0.3728043883287868,0.299,0.292,0.0054048876846840566,1,WIPF1
1.2847802743841203e-6,0.3100621720326737,0.407,0.423,0.04702424282273319,1,STK4
5.430999824893721e-6,0.2975233038725791,0.318,0.318,0.19878002459093508,1,ARID5B
2.1726348741758177e-5,0.28197576454441897,0.404,0.418,0.795206090297091,1,LEPROTL1
0.0010439793899658506,0.311480172958825,0.273,0.276,1,1,TNFRSF1B
0.002413262441620512,0.33037730232854523,0.257,0.261,1,1,CLDND1
0,1.5856027902664165,0.881,0.472,0,2,DNAJB1
0,1.3373564989361735,0.693,0.268,0,2,HSPA1B
0,1.0856271987931247,0.811,0.575,0,2,JUNB
0,0.9984288702233188,0.914,0.694,0,2,HSP90AA1
0,0.8859751425588884,0.807,0.423,0,2,HSPA1A
8.068029101436086e-282,1.3505865480491015,0.609,0.338,2.9529793314166216e-277,2,DUSP1
7.083108309545382e-243,1.241883264024132,0.512,0.257,2.5924884723767053e-238,2,JUN
1.5060774976380584e-221,0.4171534217625634,0.986,0.982,5.512394249105057e-217,2,RPL13
1.3293398677407714e-191,1.0699889401325129,0.334,0.137,4.865516849917998e-187,2,NR4A1
1.225451818215606e-171,0.4146130359697109,0.961,0.953,4.48527619985094e-167,2,RPS14
4.561192477290488e-166,0.34594501950232637,0.988,0.987,1.6694420586130916e-161,2,RPS12
8.395688348984911e-162,0.9616893051808351,0.576,0.378,3.0729058926119675e-157,2,PPP1R15A
5.653254956301564e-159,1.0237205478286149,0.526,0.327,2.069147846555935e-154,2,NR4A2
4.510812163023691e-154,0.7706327441640175,0.301,0.123,1.651002359788301e-149,2,HSPA6
2.007643718551855e-142,0.3975647706471026,0.962,0.951,7.348176774271644e-138,2,RPS8
1.3631448345998422e-136,0.9576838257358129,0.564,0.369,4.989246409118882e-132,2,NFKBIA
4.739920913167519e-131,1.053278201802804,0.403,0.225,1.7348584534284436e-126,2,GADD45B
1.2435913322684545e-126,0.4597737124236483,0.902,0.873,4.5516686352357703e-122,2,RPL3
6.203494037257245e-122,0.29694524299922787,0.986,0.987,2.2705408525765244e-117,2,EEF1A1
