p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
8.890082700553826e-5,0.2744933166530523,0.385,0.384,1,0,CALM2
1.0903048430118599e-4,0.2507845885017135,0.424,0.42,1,0,LEPROTL1
1.2109339131684065e-4,0.2530238287593982,0.347,0.336,1,0,SMCHD1
1.2329826806779418e-4,0.3109571949887573,0.25,0.231,1,0,HMGB2
1.7935214615664736e-4,0.2860372630135357,0.281,0.264,1,0,CLEC2D
2.538613693644214e-4,0.2679793315640997,0.388,0.394,1,0,SUB1
4.059768594997378e-4,0.2582057303012508,0.432,0.445,1,0,SKP1
4.2012539261663894e-4,0.26096224206718377,0.384,0.388,1,0,UQCRB
6.582388895740932e-4,0.286206467615826,0.26,0.243,1,0,GPR183
9.672053351895448e-4,0.2508549440277257,0.311,0.308,1,0,EMD
0.0012760075287173666,0.31967167199021107,0.258,0.25,1,0,TAF1D
0.0017696947370765084,0.2781997493807671,0.313,0.309,1,0,RPS20
0.0017908413747169426,0.27075607583486105,0.286,0.277,1,0,FAM177A1
0.0047921697599427725,0.2982885583631374,0.264,0.257,1,0,CLDND1
1.2075399974876476e-295,1.633713380480455,0.389,0.106,4.419717144804539e-291,1,AHR
7.609185083871146e-288,1.4065956339444616,0.652,0.287,2.785037832547678e-283,1,NR3C1
1.4200407963564126e-213,0.6644242575139376,0.995,0.95,5.197491318744106e-209,1,TMSB4X
2.4561597824946382e-144,1.1539620256939063,0.255,0.081,8.989790419908625e-140,1,TGFBR3
6.414173792941073e-126,0.6511544657743951,0.966,0.88,2.3476517499543623e-121,1,VIM
4.103263246114464e-116,1.1222208348789189,0.396,0.189,1.501835380710355e-111,1,LGALS3
6.42963905912486e-109,0.9835151693782458,0.535,0.314,2.35331219203029e-104,1,ANKRD12
1.2573651625033766e-107,0.5795440611979208,0.982,0.962,4.602082231278609e-103,1,FTH1
3.599013636011958e-106,0.9010827483916102,0.484,0.26,1.3172749809167368e-101,1,PRNP
4.2825067083997785e-106,0.7554135684761087,0.699,0.457,1.567440280341403e-101,1,IL7R
6.823104859009702e-99,1.336492768266352,0.271,0.112,2.4973246094461413e-94,1,AQP3
1.1069121563505299e-95,0.9147595493091059,0.495,0.289,4.0514091834585745e-91,1,TGFB1
5.570709359539789e-77,0.8412850673553585,0.328,0.164,2.0389353326851581e-72,1,TRAT1
8.6259796365437e-75,0.3793027477035267,0.944,0.844,3.15719480677136e-70,1,SRGN
1.8823601248635024e-67,0.3445745658205386,0.974,0.934,6.889626293012905e-63,1,TPT1
1.1551273354772524e-64,0.762992431482971,0.336,0.18,4.227881560580292e-60,1,PTGER4
1.702675386689813e-64,0.6447241312443017,0.567,0.386,6.231962182823384e-60,1,SPOCK2
1.4480503076089917e-63,0.7889311495858375,0.316,0.166,5.3000089308796706e-59,1,BATF
1.7186279092700178e-63,0.7353995965460247,0.525,0.362,6.290350010719192e-59,1,FLNA
1.8114294071215883e-62,0.7518391933316875,0.559,0.392,6.630012773005725e-58,1,RGCC
2.667150049532102e-61,0.5324442620621292,0.758,0.621,9.762035896292447e-57,1,PABPC1
4.652118007817319e-61,0.7918740433309821,0.324,0.176,1.702721712041217e-56,1,GLIPR1
2.53518895422315e-60,0.4970591891738927,0.773,0.613,9.27904509135215e-56,1,MT-ND5
3.5864143947509004e-60,0.819516408612478,0.316,0.172,1.312663532622777e-55,1,SPTAN1
2.1809650432799795e-58,0.7587758042583992,0.279,0.142,7.982550154909053e-54,1,GNA13
1.0299990088077645e-57,0.6611540740274009,0.412,0.247,3.769899372137299e-53,1,CLDND1
3.4088449444490435e-54,0.3285328205901257,0.983,0.951,1.2476713381177944e-49,1,MT-CYB
4.814625743565355e-53,0.3791553384920956,0.894,0.831,1.7622011684023558e-48,1,RPS16
1.0227286943086157e-52,0.5064730994988058,0.711,0.556,3.7432892940389644e-48,1,CD44
6.5270110374900495e-52,0.7502392447820148,0.256,0.132,2.388951309831733e-47,1,NIBAN1
1.3383485273884318e-50,0.44786332005719,0.691,0.524,4.898489445094399e-46,1,CREM
3.444442417262294e-50,0.6269181571445253,0.465,0.309,1.2607003691421722e-45,1,ARID5B
1.741151668287861e-48,0.33896240842015146,0.636,0.451,6.3727892211004e-44,1,LGALS1
9.460329678043163e-48,0.6012088345271493,0.52,0.375,3.462575265460578e-43,1,EML4
6.246706907487236e-47,0.6437538888100989,0.367,0.226,2.286357195209403e-42,1,RORA
6.616756013017546e-46,0.6981793269923691,0.301,0.176,2.421798868324552e-41,1,CCDC107
7.733899689868199e-46,0.6252510698043032,0.404,0.261,2.8306846254886595e-41,1,MBP
5.83299862679592e-45,0.3193383491509314,0.882,0.76,2.1349358273935746e-40,1,SARAF
1.6764508405041378e-44,0.5477777343063681,0.468,0.315,6.135977721329195e-40,1,DUSP4
7.316175964593331e-43,0.3360311860053722,0.871,0.809,2.677793564800805e-38,1,RPL21
3.527236389909697e-42,0.4508438092934459,0.668,0.533,1.291003791070848e-37,1,EEF2
5.388987934269389e-42,0.6689323841975505,0.442,0.301,1.972423473821939e-37,1,NEAT1
5.940261143882565e-42,0.5506357814524376,0.405,0.264,2.1741949812724577e-37,1,TNFRSF1B
1.1989743298834943e-40,0.350272779702574,0.839,0.717,4.388365944806577e-36,1,S100A10
9.775247155133704e-40,0.30611958845145804,0.847,0.73,3.577838211250487e-35,1,RPS26
5.56568792014887e-35,0.35567345113401805,0.725,0.564,2.037097435653688e-30,1,ANXA1
4.330919367903175e-33,0.576587194764079,0.31,0.2,1.585159797846241e-28,1,SURF4
1.2210262385242924e-32,0.477979346137988,0.55,0.434,4.469078135622763e-28,1,LDHA
1.7683541373071242e-32,0.3600634322101901,0.688,0.562,6.472352977957805e-28,1,EZR
6.995549732737737e-32,0.41513342470599834,0.542,0.412,2.560441157679339e-27,1,S100A11
1.091241199297411e-31,0.3398369264272638,0.835,0.744,3.994051913548454e-27,1,ZFP36L2
2.0184163986985696e-31,0.25062268720723857,0.91,0.832,7.387605860876635e-27,1,MT-ND1
2.499987204668121e-31,0.3596421879797176,0.706,0.58,9.15020316780579e-27,1,PTPRC
4.027649217853416e-31,0.5344484884432255,0.256,0.156,1.4741598902265288e-26,1,DIAPH1
1.1066628274750371e-30,0.5429684441928333,0.488,0.374,4.0504966148413835e-26,1,AHNAK
1.4959601915966878e-29,0.48611297616834115,0.293,0.187,5.475363897263037e-25,1,PHLDA1
1.3794922791493064e-27,0.29411304498073587,0.736,0.625,5.0490796909143764e-23,1,RPL13A
9.618177811974723e-27,0.5095623188795908,0.261,0.165,3.5203492609608685e-22,1,FOSL2
3.0117792534233544e-26,0.37113066658795324,0.58,0.461,1.102341324545482e-21,1,TPI1
3.828374426739183e-26,0.2691506369407888,0.754,0.646,1.4012233239308085e-21,1,ZFP36
7.532019109938423e-26,0.5081524721946886,0.251,0.159,2.7567943144285623e-21,1,BCL11B
1.249666002926045e-24,0.3796880265272762,0.425,0.309,4.5739025373096173e-20,1,JUND
1.5035282638411896e-24,0.4438000659969765,0.353,0.251,5.503063798485138e-20,1,CHD2
2.8733858864439864e-23,0.4340608179583376,0.371,0.271,1.0516879682973635e-18,1,NDUFV2
5.924768592876917e-23,0.40425765754392406,0.34,0.241,2.1685245526788802e-18,1,CDC42SE2
6.360550603440564e-22,0.2836347883561179,0.521,0.409,2.3280251263652807e-17,1,DDIT4
1.7655284652923456e-21,0.25144665685343703,0.805,0.705,6.462010735816515e-17,1,PPIA
3.2059575520813602e-21,0.43884550045189297,0.351,0.258,1.1734125236372987e-16,1,GNAS
4.27975005982256e-21,0.3684155234801687,0.446,0.34,1.5664313193956552e-16,1,LMNA
4.852129726162814e-21,0.374129596008163,0.323,0.227,1.7759280010728516e-16,1,CNOT6L
1.0147713080806834e-20,0.47163254627608664,0.256,0.174,3.7141644647061094e-16,1,HNRNPUL1
2.1311055288798472e-20,0.42571432896125483,0.39,0.297,7.800059346253128e-16,1,FNBP1
1.0780359571929981e-19,0.2798379110800582,0.892,0.829,3.9457194069220926e-15,1,MTRNR2L12
2.5413865619626604e-19,0.3105841266408329,0.542,0.447,9.301728955439534e-15,1,MCL1
3.3162258128263375e-19,0.38624701995620514,0.298,0.209,1.2137718097525678e-14,1,SAMSN1
1.5297298006520906e-18,0.4068556036651432,0.305,0.219,5.598964043366717e-14,1,AKAP13
3.1196766592855498e-18,0.27212612785127543,0.689,0.593,1.141832854065104e-13,1,S100A6
6.656787920983884e-18,0.4437776792712582,0.275,0.198,2.4364509469593114e-13,1,CD6
1.2492326842070122e-17,0.39685940019834876,0.263,0.186,4.572316547466085e-13,1,CYTH1
1.5677281707721055e-17,0.3537512402355554,0.388,0.295,5.738041877842983e-13,1,TXN
1.5894424237412412e-17,0.42150588932025723,0.363,0.281,5.817518215135317e-13,1,MYH9
5.634945606979014e-16,0.3582477934533217,0.367,0.285,2.062446441610389e-11,1,EIF4G2
7.347364722651361e-16,0.36272835010949134,0.331,0.249,2.6892089621376248e-11,1,ANXA2
8.579434297173252e-16,0.25437791919982145,0.58,0.488,3.140158747108382e-11,1,H2AFZ
1.5950975820438858e-14,0.36707164071564025,0.552,0.481,5.838216660038827e-10,1,SLC2A3
2.540524402749276e-14,0.34065150516120024,0.355,0.28,9.298573366502625e-10,1,TPM4
6.682768545747817e-14,0.32062914845314516,0.443,0.366,2.4459601154291586e-9,1,GPX4
1.0492292273516643e-13,0.3846078358637801,0.28,0.211,3.840283895029826e-9,1,RNF149
1.1358933541370058e-13,0.3212784807919964,0.531,0.45,4.157483265476855e-9,1,CXCR4
1.1885867909090543e-13,0.36113526974636256,0.376,0.304,4.35034651340623e-9,1,PLP2
1.4963531374991158e-13,0.2663286839401029,0.444,0.362,5.476802118560514e-9,1,BIRC3
4.2441610631254013e-13,0.34757441944634637,0.377,0.305,1.553405390714528e-8,1,RPS20
2.319766948919414e-12,0.28409784538601013,0.367,0.29,8.490579009739947e-8,1,ALOX5AP
4.197754338729472e-12,0.3352026140602622,0.318,0.252,1.536420065518374e-7,1,MSN
4.7371026747163595e-12,0.29171396414374895,0.355,0.283,1.7338269499729348e-7,1,STK17B
8.621649692087446e-12,0.32779242551552956,0.342,0.272,3.155610003800926e-7,1,RUNX3
1.2549909502424916e-11,0.3098561991185389,0.467,0.398,4.593392376982544e-7,1,LRRFIP1
2.1111789588594008e-11,0.2720185496933931,0.329,0.259,7.727126107321293e-7,1,CDKN1A
5.1269043846051644e-11,0.28697024326449627,0.33,0.261,1.8764982738093363e-6,1,CDK2AP2
2.1561221978356295e-10,0.36007659221858535,0.29,0.233,7.891622856298188e-6,1,ARL4C
2.612085903923627e-10,0.3023117495282297,0.385,0.323,9.560495616950866e-6,1,HSP90B1
4.5714917190595813e-10,0.30786851164801954,0.303,0.24,1.6732116840929972e-5,1,GPR183
1.0242875486694645e-9,0.2806279340615223,0.413,0.352,3.748994856885107e-5,1,LCP1
1.493502355951315e-9,0.30169001315887334,0.275,0.22,5.4663679730174085e-5,1,RAP1B
4.593900145897734e-9,0.2625982362243211,0.292,0.235,1.6814133924000297e-4,1,HNRNPF
5.005603181744683e-9,0.3564032649632136,0.257,0.207,1.8321008205503714e-4,1,CD53
5.527302280824634e-9,0.25600097757587337,0.301,0.242,2.0230479078046243e-4,1,G3BP2
8.628972000734636e-9,0.28294363185298055,0.333,0.275,3.158290041988884e-4,1,FYB1
9.788034102769699e-8,0.2838631179950486,0.286,0.234,0.0035825183619547377,1,ATP1B3
9.70111089531799e-7,0.2647714774463634,0.298,0.252,0.03550703598795337,1,SRSF2
0,1.9568634943012493,0.362,0.089,0,2,TIGIT
7.37142162305693e-274,1.7802639611592723,0.33,0.085,2.6980140282550668e-269,2,HTATIP2
6.608940429300165e-204,0.51419664367734,0.999,0.987,2.4189382865281533e-199,2,B2M
1.339113069352538e-193,1.3997413316126066,0.292,0.085,4.901287745137225e-189,2,GK
1.7102740779540392e-193,1.5269287904972106,0.406,0.16,6.259774152719579e-189,2,BATF
5.900439574974401e-107,1.2437223641718982,0.357,0.178,2.1596198888363807e-102,2,TTC39C
1.8607713587957794e-101,0.6993204381804397,0.871,0.783,6.810609250328433e-97,2,HLA-A
9.878399626997735e-99,0.7899892812640132,0.771,0.605,3.615593047477441e-94,2,S100A4
3.1432187395737516e-94,0.6572523218646209,0.806,0.647,1.1504494908713889e-89,2,CD74
7.755347549542557e-94,1.1987553754184062,0.252,0.104,2.838534756608071e-89,2,GLRX
7.88645170424491e-82,1.1481877334331843,0.282,0.134,2.8865201882706794e-77,2,TNFRSF18
4.952755572682286e-81,1.1324070080541622,0.305,0.154,1.8127580671574435e-76,2,CYTOR
5.1802522203043154e-80,1.1890267272683186,0.27,0.127,1.8960241151535825e-75,2,CTSC
3.905436195326336e-72,0.9197687777467896,0.449,0.3,1.4294287018513921e-67,2,NSD3
3.7952686917258666e-67,0.3389012234169613,1,0.994,1.3891062938585844e-62,2,MALAT1
2.2606725236269833e-65,0.8045649657089422,0.679,0.575,8.274287503727122e-61,2,SAT1
6.767871846694007e-63,0.41212603913317025,0.909,0.87,2.4771087746084735e-58,2,FTL
4.438848486984311e-60,0.8138051630546335,0.324,0.18,1.6246629347211276e-55,2,HLA-DRB1
1.270731215319561e-59,0.8482153089043756,0.286,0.152,4.6510033211911256e-55,2,HLA-DQB1
3.076262245392415e-55,0.9144782196925094,0.325,0.194,1.1259427444360778e-50,2,LGALS3
1.0402314226600646e-53,0.6903540286641072,0.62,0.523,3.807351030078103e-49,2,YWHAB
1.627636669213256e-52,0.4596050104934557,0.93,0.889,5.957312972987438e-48,2,GAPDH
2.227890777497992e-52,0.6611707963706301,0.616,0.51,8.154303034720401e-48,2,SOD1
1.0924503864674723e-48,0.44801301451694187,0.819,0.732,3.9984776595095956e-44,2,RPS26
3.315199813881863e-47,0.43337521442646754,0.813,0.734,1.2133962838789007e-42,2,OAZ1
5.025724211272022e-47,0.47341806921569773,0.786,0.721,1.8394653185676727e-42,2,S100A10
5.280152222672112e-47,0.7825273592353144,0.445,0.317,1.9325885150202198e-42,2,DUSP4
4.343739504739693e-46,0.9361138891628391,0.255,0.146,1.589852096129775e-41,2,CMTM7
1.5759970932556219e-43,0.8288663913744234,0.271,0.161,5.7683069610249014e-39,2,PBXIP1
2.7607957526809482e-43,0.8711691178927807,0.283,0.174,1.0104788534387539e-38,2,RAP1A
9.063641453217949e-41,0.36914191886989034,0.834,0.763,3.317383408292301e-36,2,SARAF
1.6827197426223832e-40,0.5675261466335053,0.588,0.502,6.158922529972185e-36,2,CYTIP
4.910517908985024e-40,0.8828047009362294,0.251,0.148,1.7972986598676084e-35,2,PTTG1
5.785206984746391e-37,0.6844156756539079,0.421,0.326,2.1174436084870266e-32,2,RHOG
1.1067076842788114e-36,0.27742938786385896,0.93,0.9,4.0506607952288774e-32,2,TMSB10
3.816688853501337e-36,0.2906649166455564,0.972,0.952,1.3969462872700244e-31,2,MT-CYB
2.4204864452406675e-34,0.5249415692010042,0.509,0.408,8.859222438225368e-30,2,ZFP36L1
5.367307155357641e-34,0.33522160946946755,0.863,0.815,1.9644880919324502e-29,2,HLA-C
9.5896118912107e-34,0.43517738480090884,0.715,0.662,3.5098938483020287e-29,2,ARHGDIB
8.892348021790182e-33,0.2814503856234225,0.892,0.847,3.254688299455424e-28,2,SRGN
2.6918455274113413e-30,0.6760435719172904,0.351,0.26,9.85242381487825e-26,2,UBE2B
1.4919285229921994e-29,0.45761634491711245,0.634,0.562,5.460607587003749e-25,2,IL32
3.672660925510497e-29,0.2813113699709744,0.951,0.926,1.344230625346097e-24,2,MT-ATP6
5.185859715635382e-28,0.6331087422146491,0.263,0.169,1.898076514519706e-23,2,TNFRSF4
8.203683931828564e-26,0.48594358493424616,0.53,0.471,3.0026303558885726e-21,2,SUMO2
9.583920044382764e-26,0.7378320378932661,0.272,0.19,3.507810575444535e-21,2,MRPS6
1.6455861845958901e-25,0.6551534410327133,0.292,0.21,6.023009994239418e-21,2,SAMSN1
3.9911655623897616e-22,0.4236333921568529,0.558,0.49,1.4608065074902767e-17,2,H2AFZ
1.4547923128064207e-21,0.3462029340698596,0.827,0.802,5.3246853441027806e-17,2,MT-ND3
1.5649799805762746e-21,0.28989952498325433,0.761,0.714,5.727983226907222e-17,2,SH3BGRL3
1.0909080891539143e-20,0.39481409134953216,0.589,0.542,3.9928326971122416e-16,2,PCBP1
1.1982891628354743e-20,0.33115128564021035,0.844,0.832,4.3858581648941195e-16,2,MTRNR2L12
2.2429954794019026e-20,0.3935359502337987,0.639,0.596,8.209587754158904e-16,2,S100A6
3.403767550175429e-20,0.4905053883327537,0.416,0.349,1.2458129610397087e-15,2,PPP1R2
1.737588878078767e-19,0.4038080322434201,0.588,0.531,6.359749052656095e-15,2,CREM
4.0116492200717213e-19,0.39670611526739075,0.509,0.456,1.4683037310384508e-14,2,CD3E
8.190524383653908e-19,0.34812545897698133,0.532,0.458,2.9978138296611665e-14,2,LGALS1
9.934998363726899e-19,0.5104105017514375,0.378,0.309,3.6363087511076824e-14,2,HERPUD1
7.166867292569148e-18,0.49307681531681746,0.336,0.269,2.623145097753234e-13,2,TNFRSF1B
2.2498602270693925e-17,0.39641920686767307,0.534,0.495,8.234713417096683e-13,2,RNASEK
4.488132437081814e-17,0.535823773236074,0.297,0.231,1.6427013532963148e-12,2,RORA
5.295409653542085e-16,0.53422331485472,0.299,0.238,1.9381728872929385e-11,2,MBNL1
1.0876166004509536e-15,0.4203525258697791,0.499,0.462,3.980785519310535e-11,2,CCNI
2.5725170096019944e-15,0.6141119262831507,0.282,0.222,9.41566950684426e-11,2,TRBC2
3.1533636189513003e-15,0.47538236626526365,0.432,0.391,1.1541626181723654e-10,2,SUB1
7.01334475211557e-15,0.45423025873668443,0.46,0.418,2.56695431272182e-10,2,LEPROTL1
1.0301832414114259e-14,0.34344282373004287,0.529,0.473,3.77057368188996e-10,2,CD52
1.564457300755897e-14,0.3072713848886339,0.666,0.659,5.726070166496658e-10,2,HLA-E
1.7833637961681293e-14,0.46999344546856703,0.381,0.331,6.52728983035497e-10,2,CIRBP
3.032508176450635e-14,0.5466906264883169,0.292,0.235,1.1099283176626968e-9,2,ARL6IP5
5.337772954390826e-14,0.3002067819352705,0.65,0.631,1.953678279036586e-9,2,FXYD5
3.633216143314606e-13,0.3681875590904711,0.457,0.418,1.329793440614579e-8,2,STK4
8.029917117493729e-12,0.4592867861572514,0.344,0.298,2.9390299641738795e-7,2,ELF1
1.3723269392776845e-11,0.27747959170142433,0.567,0.548,5.022853830450253e-7,2,PCBP2
1.1382895873847122e-10,0.4715330910349489,0.28,0.232,4.1662537187867855e-6,2,PIM3
1.57959279898676e-10,0.39428365056313863,0.364,0.317,5.7814676035714406e-6,2,GLUD1
2.2724647648152934e-10,0.49768061800848273,0.263,0.219,8.317448285700455e-6,2,JPT1
2.456174032155788e-10,0.3953912688573702,0.357,0.316,8.989842575093399e-6,2,ARID5B
2.4983931643840276e-10,0.26259793748981375,0.638,0.622,9.144368820961979e-6,2,MT-ND5
3.5961431909897674e-10,0.25508004714225185,0.617,0.603,1.3162243693341648e-5,2,PPDPF
4.4117191754536987e-10,0.3838009819675281,0.374,0.334,1.6147333354078082e-5,2,SMCHD1
5.981477139382877e-10,0.4781768151528851,0.332,0.297,2.189280447785527e-5,2,UBE2D2
1.5856626466048931e-9,0.4085009792607126,0.408,0.387,5.8036838528385695e-5,2,UQCRB
1.2655785204753773e-8,0.38283365839172934,0.393,0.368,4.6321439427919283e-4,2,C12orf57
1.3161226341188112e-8,0.28880560596672566,0.512,0.502,4.817140453138261e-4,2,ATP6V0C
2.3783156879256415e-8,0.4170162455839439,0.294,0.258,8.704873249376641e-4,2,GNG2
8.860390219986783e-8,0.30119189899049736,0.491,0.484,0.0032429914244173626,2,YWHAZ
1.4093929550313445e-7,0.4190367260831547,0.315,0.285,0.005158519154710224,2,STK17B
6.039686566617764e-7,0.4316054759099721,0.284,0.258,0.022105856802477678,2,CUTA
6.467139699448261e-7,0.3860082956748019,0.322,0.293,0.023670378013950583,2,ALOX5AP
9.87890395354408e-7,0.25178993810576555,0.542,0.541,0.03615777636036669,2,EEF2
1.981206967044792e-6,0.3947055735562639,0.305,0.283,0.07251415620080644,2,TPM4
2.3459145686733795e-6,0.33828072417041755,0.362,0.346,0.08586281912801437,2,COMMD6
3.4392470071477217e-6,0.3358476237619845,0.286,0.255,0.12587987970861375,2,CLDND1
5.6460930798421905e-6,0.3878755033470167,0.323,0.299,0.206652652815304,2,TXN
1.3302976073472897e-5,0.32876444535852567,0.338,0.318,0.4869022272651815,2,ISG20
